"station_id";"codestation";"inseecom";"coordx";"coordy";"codecourseau";"libellecourseau";"codetronconhydro";"coderegion";"codedepartement";"naturestation";"libellenaturestation";"typeentitehydro";"cdtronconh";"idtronconh";"nomentiteh";"etat";"sens";"largeur";"nature";"navigable";"source";"target";"troncon_id";"gid";"distance";"cdentitehy";"nomentiteh_plando";"distance_planeau";"verif_cdho"
9640;"F5835903";"55271";"848720";"6865710";NULL;NULL;NULL;"44";"55";"M";"Station de mesure Manuelle";"1";"F5845000";"300013101";"fossé plunget";"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";254098;254069;238695;"456732";"930.4887292066176";"F5835903";"étang le grand morinval";"0";False
38554;"V2405043";"39470";"937169";"6605330";NULL;NULL;NULL;"27";"39";"M";"Station de mesure Manuelle";"1";"V2400900";"606001108";"rivière l'orbe";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";7287;106637;67323;"285309";"31.086667866293002";"V2405043";"lac des rousses";"0";False
38556;"V03-4003";NULL;"977500";"6600000";NULL;NULL;NULL;NULL;NULL;"M";"Station de mesure Manuelle";"1";NULL;"606001227";"fleuve le rhône";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";7000;113222;75148;"293155";"670.7607880031319";"V03-4003";"le léman";"0";False
38557;"V2415023";"39258";"923110";"6607210";NULL;NULL;NULL;"27";"39";"M";"Station de mesure Manuelle";"1";NULL;"606001083";NULL;"Intermittent";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";115956;115957;78387;"296406";"922.9405018784355";"V2415023";"lac de l'abbaye";"0";False
9607;"F0225103";"21378";"805469.99";"6753739.99";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"F0224000";"300028696";"ruisseau de marcenay";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";187256;186917;160599;"378619";"91.93615176351913";"F0225103";"étang de marcenay";"0";False
9608;"F0815403";"10423";"804671";"6796300";NULL;NULL;NULL;"44";"10";"M";"Station de mesure Manuelle";"1";"F0811000";"300021053";"ru des blines";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Inconnue";211833;211394;189143;"407163";"59.48594561469338";"F0815403";"étang du parc aux pourceaux";"0";False
9609;"F0835023";"10238";"798699.99";"6797689.99";NULL;NULL;NULL;"44";"10";"M";"Station de mesure Manuelle";"1";"F0835042";"300027017";NULL;"Fictif";"Inconnu";"Sans objet";"En attente de mise à jour";"Non navigable";210828;211107;188352;"406377";"2678.431396981923";"F0835023";"lac de la forêt d'orient";"0";False
9610;"F1197503";"10123";"811540";"6805959.99";NULL;NULL;NULL;"44";"10";"M";"Station de mesure Manuelle";"1";"F1195000";"300020683";"rivière l'amance";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";216676;218548;196706;"414706";"178.45132262180064";"F1197503";"lac amance";"0";False
9611;"F1236803";"51277";"829000.01";"6831910";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"F5342052";"300027081";"canal de restitution";"Fictif";"Inconnu";"Plus de 50 mètres";"Canal, chenal";"Non navigable";233852;235695;216727;"434710";"807.0167160669291";"F5346803";"lac du der chantecoq";"0";False
9612;"F1237003";"51419";"824420.01";"6831970";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"F1236500";"300018362";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";234261;233612;215097;"433088";"1.8245483185378442";"F1237003";"étang des landres";"0";False
9613;"F1237203";"51419";"824440";"6830780";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"F1236500";"300018500";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";233496;222097;214199;"432189";"1.5378790503937942";"F1237203";"étang du grand coulon";"0";False
9614;"F1237403";"51419";"824499.99";"6829810";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"F1236500";"300018626";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";232717;232220;213237;"431234";"16.52952097337271";"F1237403";"étang de la forêt";"0";False
9615;"F1246003";"10192";"822530";"6822960";NULL;NULL;NULL;"44";"10";"M";"Station de mesure Manuelle";"1";"F1244000";"300019524";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";228914;226883;208652;"426633";"35.70595982131716";"F1246003";"étang de la horre";"0";False
9616;"F1335503";"10061";"805230";"6804520";NULL;NULL;NULL;"44";"10";"M";"Station de mesure Manuelle";"1";"F1330400";"300020809";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";215062;217606;195738;"413734";"616.0308686199301";"F1335503";"lac d'auzon-temple";"0";False
9617;"F3007903";"58177";"764909.99";"6674169.99";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3000200";"350012556";"rivière l'yonne";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";147283;10472;114002;"331988";"37.70946529754313";"F3007903";"bassin de compensation de panneciere";"0";False
9618;"F3007993";"58068";"768160";"6672320";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3000200";"300026914";"rivière l'yonne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";146106;146663;113285;"331277";"23.728244429231612";"F3007993";"réservoir de panneciere - chaumard";"0";False
9619;"F3105253";"58180";"780700.01";"6676240";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3100400";"300026802";"rivière la cure";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";10573;148445;115367;"333368";"65.35533690104307";"F3105253";"lac des settons";"0";False
9620;"F3115753";"58037";"769020";"6688169.99";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3110600";"300026479";"rivière le chalaux";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";152712;153044;120805;"338808";"17.403667364884697";"F3115753";"réservoir de chameçon";"0";False
9621;"F3137253";"58226";"782360";"6692540";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3130410";"300026242";"rivière le trinquelin";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";154832;155277;123542;"341544";"6.554337335282427";"F3137253";"lac de saint-agnan";"0";False
9622;"F31-4443";"58157";"768590";"6697619.99";NULL;NULL;NULL;"27";"58";"M";"Station de mesure Manuelle";"1";"F3110600";"300026087";"rivière le chalaux";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";156285;157866;126656;"344663";"50.03343982374809";"F31-4443";"réservoir du crescent";"0";False
9623;"F3306663";"21630";"813779.99";"6684959.99";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"F3300801";"300030959";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";151668;151552;119122;"337120";"3.861139747963214";"F3306663";"réservoir de cercey";"0";False
9624;"F3307253";"21431";"802059.99";"6706659.99";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"F3300210";"300025648";"rivière l'armançon";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";161286;12030;131436;"349451";"9.738853328378768";"F3307253";"lac de pont";"0";False
9625;"F3325553";"21310";"821700";"6690920";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"F3320400";"300026303";"rivière la brenne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";154261;154376;122467;"340470";"44.34364755212324";"F3325553";"réservoir de grosbois";"0";False
9626;"F3325563";"21310";"821170.99";"6691476.99";NULL;NULL;NULL;"27";"21";"M";"Station de mesure Manuelle";"1";"F3322500";"300026275";"ruisseau de la côme";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";154553;154226;122658;"340660";"19.623035406076518";"F3325553";"réservoir de grosbois";"0";False
9627;"F3599913";"77061";"700539.99";"6807740";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F3590200";"300020566";"rivière l'yonne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";219008;218762;197434;"415425";"337.41348414034394";"F3599913";"les seiglats";"0";False
9628;"F3599923";"77061";"699360";"6808080";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F3590200";"300020566";"rivière l'yonne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";219008;218762;197434;"415425";"732.9946791964054";"F3599923";"le retour de l'eau";"0";False
9629;"F3599953";"77061";"698000";"6808280";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F3590200";"300020554";"rivière l'yonne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";218761;220059;198408;"416408";"633.3364667828394";"F3599953";"la maserotte";"0";False
9630;"F4009323";"77210";"692420";"6808119.99";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F4000010";"300020544";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";218844;219270;197509;"415502";"370.5378134086019";"F4009323";"ferme chauchion";"0";False
9631;"F4105803";"89344";"708110.01";"6722709.99";NULL;NULL;NULL;"27";"89";"M";"Station de mesure Manuelle";"1";"F4101000";"300025005";"ruisseau bourdon";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";169663;169743;140450;"358458";"1.3847650317473794";"F4105803";"réservoir du bourdon";"0";False
9632;"F4296243";"89144";"702869.99";"6778969.99";NULL;NULL;NULL;"27";"89";"M";"Station de mesure Manuelle";"1";"F4298370";"300031883";NULL;"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";200992;201656;177195;"395208";"9.428619014230646";"F4296243";"étang de galetas";"0";False
9633;"F4655513";"78486";"615470";"6846319.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"F4652000";"350013918";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";243090;242840;225352;"443361";"35.300247915905494";"H4275003";"étangs de hollande";"0";False
9634;"F4655523";"78486";"614520";"6846820";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"F4652000";"300016393";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";243352;243098;225677;"443683";"36.90936562098598";"H4275003";"étangs de hollande";"0";False
9635;"F4655533";"78108";"613690";"6847259.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"F4652000";"300016281";NULL;"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";243479;243453;225808;"443980";"47.3057405004354";"H4275003";"étangs de hollande";"0";False
9636;"F4776203";"77215";"680710";"6850720";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F4777000";"300015766";"ru de la buronnerie";"Fictif";"Sens du tronçon";"Sans objet";"Cours d'eau naturel";"Non navigable";245679;245314;228487;"446498";"202.29879007734579";"F4776203";"étang d'armainvilliers";"0";False
9637;"F5005203";"52453";"879470";"6754770";NULL;NULL;NULL;"44";"52";"M";"Station de mesure Manuelle";"1";"F5004000";"300023372";"ruisseau la liez";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";187718;187780;161216;"379233";"7.176895296564215";"F5005203";"réservoir de la liez";"0";False
9641;"F6629043";"77005";"679670";"6867969.99";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F6620100";"300013074";"rivière la marne";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";255792;254300;241099;"459103";"391.20119016328164";"F6629043";"plan d'eau 1 de la commune de annet-sur-marne";"0";False
9642;"F6649423";"77479";"672450";"6862599.99";NULL;NULL;NULL;"11";"77";"M";"Station de mesure Manuelle";"1";"F6644002";"300044174";"canal de chelles";"Permanent";"Inconnu";"Entre 15 et 50 mètres";"Canal, chenal";"Navigable";253202;21495;237622;"455687";"388.70189295104893";"F6649423";"plan d'eau 1 de la commune de vaires-sur-marne";"0";False
9643;"F7015103";"78621";"627700";"6854620";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"F7017002";"300034548";"rigole du petit lit de rivière";"Intermittent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";248690;248691;232157;"450192";"379.25073370444653";"F7015103";"étang de saint-quentin";"0";False
9644;"F7017713";"91534";"638201";"6849424.99";NULL;NULL;NULL;"11";"91";"M";"Station de mesure Manuelle";"1";"F7019000";"300015962";NULL;"Fictif";"Inconnu";"Plus de 50 mètres";"Canal, chenal";"Non navigable";20559;20560;227454;"445461";"7.12483599334742";"F7017703";"étang de saclay";"0";False
9645;"F7017723";"91534";"639072.99";"6849292";NULL;NULL;NULL;"11";"91";"M";"Station de mesure Manuelle";"1";"F7019000";"300015961";"rigole de favreuse";"Fictif";"Inconnu";"Plus de 50 mètres";"Canal, chenal";"Non navigable";20560;20555;227421;"445426";"84.4217564672601";"F7017703";"étang de saclay";"0";False
9646;"H0085503";"02775";"726179";"6958239";NULL;NULL;NULL;"32";"02";"M";"Station de mesure Manuelle";"1";"H0080222";"300027740";"canal de la sambre à l'oise";"Permanent";"Inconnu";"Entre 15 et 50 mètres";"Canal, chenal";"Navigable";287560;25184;278778;"496763";"209.93121753320406";"H0089243";"les basserons";"0";False
9647;"H0085603";"02304";"727060";"6953649.99";NULL;NULL;NULL;"32";"02";"M";"Station de mesure Manuelle";"1";NULL;"300035112";NULL;"Permanent";"Inconnu";"De 0 à 15 mètres";"Canal, chenal";"Non navigable";285578;285440;276282;"494261";"302.2291330823276";"H0085603";"ballastière";"0";False
9648;"H0227103";"02158";"749080";"6929590";NULL;NULL;NULL;"32";"02";"M";"Station de mesure Manuelle";"1";"H0220400";"300004183";"rivière l'ailette";"Fictif";"Sens du tronçon";"Sans objet";"Sans objet";"Inconnue";280289;280230;269870;"487832";"32.637169762723715";"H0227103";"plan d'eau de l'ailette";"0";False
9649;"H1008403";"51047";"845349.99";"6874139.99";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"H1009760";"350000617";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";258550;258560;244206;"462200";"116.54020372060216";"H1008403";"étang de belval";"0";False
9650;"H1026443";"51272";"841390";"6872850";NULL;NULL;NULL;"44";"51";"M";"Station de mesure Manuelle";"1";"H1022500";"350000705";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";257765;257946;243235;"461227";"58.760782208311525";"H1026443";"étang de la grande rouillie";"0";False
9651;"H2299303";"95127";"630520";"6881909.99";NULL;NULL;NULL;"11";"95";"M";"Station de mesure Manuelle";"1";"H2290100";"300011299";"rivière l'oise";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";262284;260612;248827;"466813";"585.4481926246295";"H2299303";"plan d'eau 3 de la base nautique de cergy-neuville";"0";False
9652;"H3005533";"78642";"623049";"6878583.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H3000010";"300011379";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";259955;260923;246701;"464690";"381.7513486558708";"H3009563";"étang du rouillard";"0";False
9653;"H3009503";"78642";"625670";"6876669.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H3000010";"300011809";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";259156;259955;246021;"464005";"472.3870013640553";"H3009503";"plan d'eau 1 de la base de plein-air et de loisirs du val de seine";"0";False
9654;"H3009523";"78642";"624509.99";"6877740";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H3000010";"300011379";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";259955;260923;246701;"464690";"368.6373194225329";"H3009523";"étang de la grosse pierre";"0";False
9655;"H3009563";"78642";"623210";"6878549.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H3000010";"300011379";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";259955;260923;246701;"464690";"366.00200092015035";"H3009563";"étang du rouillard";"0";False
9656;"H3089403";"78410";"603620";"6884740";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H3088001";"300000743";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";263062;264030;250407;"468387";"507.80235170199427";"H3089403";"base de plein-air et de loisirs de moisson-mousseaux";"0";False
9657;"H3219403";"27097";"580079.99";"6901200";NULL;NULL;NULL;"28";"27";"M";"Station de mesure Manuelle";"1";"H3210010";"300007722";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";270993;271613;259292;"477260";"674.357101310126";"H3219403";"sablière des courtillets";"0";False
9658;"H3229463";"27676";"575510";"6902649.99";NULL;NULL;NULL;"28";"27";"M";"Station de mesure Manuelle";"1";"H3220010";"300007578";"fleuve la seine";"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Navigable";271546;271470;259212;"477182";"639.5323644935519";"H3229463";"plan d'eau 1 de la commune de venables";"0";False
9659;"H3595713";"89480";"708340.01";"6805562.99";NULL;NULL;NULL;"27";"89";"M";"Station de mesure Manuelle";"1";"F3595002";"300027333";"dérivation de courlon";"Fictif";"Sens du tronçon";"Entre 15 et 50 mètres";"Canal, chenal";"Navigable";216615;217617;195628;"413622";"458.68205671799547";"F3599293";"la maison blanche";"0";False
9660;"H4005103";"61230";"538614";"6830946";NULL;NULL;NULL;"28";"61";"M";"Station de mesure Manuelle";"1";"H4000200";"300018766";NULL;"Fictif";"Sens du tronçon";"De 0 à 15 mètres";"Cours d'eau naturel";"Non navigable";233167;233235;213934;"431922";"105.49378738001852";"H4005103";"étang du bouillon";"0";False
9661;"H4165103";"28136";"584280";"6847259.99";NULL;NULL;NULL;"24";"28";"M";"Station de mesure Manuelle";"1";"H4160200";"300016406";"rivière l'eure";"Permanent";"Sens du tronçon";"Entre 15 et 50 mètres";"Cours d'eau naturel";"Non navigable";243042;20474;226307;"444314";"535.6165457864117";"H4165103";"plan d'eau 1 des malassis";"0";False
9662;"H4275013";"78108";"611900";"6848250";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H4274500";"300016186";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";243750;244301;226782;"444793";"25.51348377905516";"H4275003";"étangs de hollande";"0";False
9663;"H4275023";"78108";"612890";"6847689.99";NULL;NULL;NULL;"11";"78";"M";"Station de mesure Manuelle";"1";"H4274500";"300016186";NULL;"Fictif";"Sens du tronçon";"Plus de 50 mètres";"Cours d'eau naturel";"Non navigable";243750;244301;226782;"444793";"35.63233180960934";"H4275003";"étangs de hollande";"0";False
